user_id,name,age,education_level,field_of_study,experience_years,openness,conscientiousness,extraversion,agreeableness,neuroticism,technical_skill,data_reasoning_skill,communication_skill,problem_solving_skill,leadership_skill,creative_thinking_skill,interest_technology,interest_business,interest_creative,interest_health_social,interest_research_academic,preferred_work_style,preferred_environment,risk_tolerance,career_cluster
U05516,User_5516,20,Graduate,IT,2 years,4,4,3,3,2,4,4,5,4,3,2,82,30,30,20,70,collaborative,flexible,high,Technology & Engineering
U05517,User_5517,23,Undergraduate,Engineering,5 years,5,4,4,5,1,3,5,5,4,4,2,50,80,20,20,60,collaborative,structured,high,Finance & Economics
U05518,User_5518,22,Graduate,Engineering,3 years,5,3,4,4,1,4,4,4,4,4,4,94,30,30,20,70,collaborative,structured,high,Technology & Engineering
U05519,User_5519,23,High School,Psychology,3 years,3,5,3,4,1,2,3,3,3,2,3,40,30,87,20,30,individual,flexible,medium,Design & Creative Media
U05520,User_5520,21,Undergraduate,Economics,0 years,3,5,2,3,2,3,5,4,4,4,2,50,80,20,20,60,individual,flexible,medium,Finance & Economics
U05521,User_5521,24,High School,Computer Science,5 years,5,4,4,5,1,2,3,5,3,2,2,30,30,40,80,60,individual,flexible,low,Education & Social Impact
U05522,User_5522,26,High School,Engineering,6 years,4,4,4,3,2,4,4,5,4,2,3,71,30,30,20,70,collaborative,structured,medium,Technology & Engineering
U05523,User_5523,19,Graduate,Business,0 years,3,4,2,5,1,3,4,5,3,4,2,40,80,40,30,40,collaborative,structured,medium,Business & Management
U05524,User_5524,21,Graduate,Economics,1 years,5,3,4,4,1,4,4,3,4,2,3,81,30,30,20,70,collaborative,structured,medium,Technology & Engineering
U05525,User_5525,18,Graduate,Business,0 years,5,5,3,3,3,2,3,3,3,2,3,30,30,40,80,60,individual,flexible,high,Education & Social Impact
U05526,User_5526,26,Graduate,Design,8 years,5,4,2,5,2,3,5,4,4,4,4,50,80,20,20,60,collaborative,structured,high,Finance & Economics
U05527,User_5527,24,High School,Design,2 years,3,4,2,3,1,4,4,5,4,3,3,86,30,30,20,70,collaborative,structured,low,Technology & Engineering
U05528,User_5528,19,High School,Engineering,1 years,3,5,3,3,1,2,3,5,4,4,4,30,20,20,74,80,individual,structured,high,Healthcare & Life Sciences
U05529,User_5529,25,High School,Psychology,0 years,3,5,3,5,3,3,5,5,4,4,2,50,80,20,20,60,individual,flexible,low,Finance & Economics
U05530,User_5530,23,Undergraduate,IT,2 years,4,4,3,5,1,3,4,5,3,3,3,40,93,40,30,40,individual,structured,medium,Business & Management
U05531,User_5531,18,Undergraduate,Business,0 years,5,4,2,4,1,3,5,3,4,4,3,50,80,20,20,60,collaborative,structured,high,Finance & Economics
U05532,User_5532,20,High School,IT,1 years,5,4,4,3,2,2,3,4,3,2,4,30,30,40,80,60,individual,structured,medium,Education & Social Impact
U05533,User_5533,25,Graduate,Design,7 years,4,4,4,3,3,3,5,5,4,4,3,50,80,20,20,60,individual,flexible,high,Finance & Economics
U05534,User_5534,26,Undergraduate,Design,1 years,5,4,3,4,2,2,3,3,3,3,3,30,30,40,80,60,individual,structured,low,Education & Social Impact
U05535,User_5535,20,High School,Psychology,2 years,3,5,3,5,1,4,4,5,4,4,2,60,60,50,30,40,collaborative,flexible,medium,Entrepreneurship & Freelance
U05536,User_5536,22,High School,Design,3 years,4,5,3,5,3,4,4,4,4,4,4,60,60,50,30,40,collaborative,structured,low,Entrepreneurship & Freelance
U05537,User_5537,24,Graduate,Biology,0 years,3,4,3,5,2,2,3,3,4,2,2,30,20,20,91,80,individual,flexible,low,Healthcare & Life Sciences
U05538,User_5538,21,Graduate,Design,1 years,4,3,2,4,1,2,3,5,4,3,3,30,20,20,90,80,collaborative,flexible,high,Healthcare & Life Sciences
U05539,User_5539,21,High School,Engineering,2 years,3,3,2,4,1,4,4,4,4,2,4,83,30,30,20,70,collaborative,structured,low,Technology & Engineering
U05540,User_5540,24,Graduate,IT,3 years,3,5,3,5,3,2,3,4,3,3,2,40,30,92,20,30,individual,flexible,medium,Design & Creative Media
U05541,User_5541,21,Undergraduate,Psychology,0 years,5,5,2,3,2,3,4,3,3,2,4,40,77,40,30,40,collaborative,structured,medium,Business & Management
U05542,User_5542,22,High School,Computer Science,2 years,3,4,2,3,1,4,4,5,4,3,2,60,60,50,30,40,individual,structured,medium,Entrepreneurship & Freelance
U05543,User_5543,25,High School,Computer Science,3 years,4,5,4,4,1,3,4,5,3,4,2,40,88,40,30,40,collaborative,flexible,high,Business & Management
U05544,User_5544,23,Graduate,Psychology,3 years,4,4,2,5,3,2,3,4,3,2,4,30,30,40,80,60,collaborative,flexible,low,Education & Social Impact
U05545,User_5545,19,Graduate,Business,0 years,5,3,2,5,2,2,3,3,3,4,2,30,30,40,80,60,collaborative,structured,medium,Education & Social Impact
U05546,User_5546,18,Graduate,Design,0 years,5,4,3,4,1,4,4,5,4,2,3,94,30,30,20,70,individual,flexible,medium,Technology & Engineering
U05547,User_5547,23,Graduate,IT,2 years,4,5,2,3,2,2,3,4,4,2,2,30,20,20,82,80,collaborative,flexible,high,Healthcare & Life Sciences
U05548,User_5548,23,High School,Computer Science,0 years,4,3,3,5,2,4,4,4,4,4,2,60,60,50,30,40,individual,structured,medium,Entrepreneurship & Freelance
U05549,User_5549,23,Undergraduate,Computer Science,4 years,3,3,4,3,3,4,4,4,4,2,3,96,30,30,20,70,collaborative,structured,low,Technology & Engineering
U05550,User_5550,27,Graduate,Business,0 years,3,4,3,5,1,4,4,4,4,3,3,92,30,30,20,70,individual,structured,medium,Technology & Engineering
U05551,User_5551,28,Graduate,Biology,1 years,4,3,2,4,2,3,5,3,4,4,4,50,80,20,20,60,individual,flexible,low,Finance & Economics
U05552,User_5552,20,Undergraduate,IT,2 years,5,5,4,3,3,2,3,5,3,4,3,30,30,40,80,60,individual,flexible,medium,Education & Social Impact
U05553,User_5553,25,Graduate,IT,7 years,3,3,2,5,3,3,5,4,4,2,4,50,80,20,20,60,collaborative,structured,medium,Finance & Economics
U05554,User_5554,21,Graduate,Economics,0 years,4,4,2,5,3,2,3,4,3,4,3,40,30,80,20,30,individual,flexible,high,Design & Creative Media
U05555,User_5555,21,Undergraduate,Business,0 years,3,4,4,5,2,3,4,5,3,4,4,40,95,40,30,40,collaborative,structured,high,Business & Management
U05556,User_5556,26,Graduate,IT,6 years,3,4,4,5,3,2,3,4,3,2,2,30,30,40,80,60,individual,structured,low,Education & Social Impact
U05557,User_5557,20,High School,Design,1 years,4,4,3,4,1,4,4,3,4,2,4,60,60,50,30,40,individual,flexible,medium,Entrepreneurship & Freelance
U05558,User_5558,19,High School,Business,0 years,5,3,3,4,2,2,3,3,3,3,2,40,30,87,20,30,individual,flexible,low,Design & Creative Media
U05559,User_5559,24,High School,Psychology,5 years,4,4,4,4,1,3,5,3,4,3,3,50,80,20,20,60,collaborative,flexible,low,Finance & Economics
U05560,User_5560,25,Undergraduate,IT,2 years,4,5,4,3,3,2,3,3,4,2,4,30,20,20,72,80,individual,structured,low,Healthcare & Life Sciences
U05561,User_5561,22,Graduate,Computer Science,2 years,4,3,3,5,3,4,4,3,4,4,3,60,60,50,30,40,collaborative,structured,medium,Entrepreneurship & Freelance
U05562,User_5562,20,Undergraduate,Biology,0 years,5,4,2,4,1,4,4,5,4,2,2,60,60,50,30,40,collaborative,structured,high,Entrepreneurship & Freelance
U05563,User_5563,24,High School,Economics,1 years,3,5,2,5,3,2,3,4,3,2,3,40,30,93,20,30,individual,flexible,high,Design & Creative Media
U05564,User_5564,25,Undergraduate,Design,7 years,5,3,3,4,2,4,4,3,4,3,3,60,60,50,30,40,collaborative,flexible,high,Entrepreneurship & Freelance
U05565,User_5565,24,High School,Design,6 years,3,4,4,4,2,2,3,5,3,4,4,40,30,83,20,30,individual,structured,medium,Design & Creative Media
U05566,User_5566,22,High School,Economics,4 years,3,5,4,3,2,4,4,4,4,2,3,91,30,30,20,70,individual,flexible,low,Technology & Engineering
U05567,User_5567,19,Graduate,Psychology,1 years,5,5,2,5,2,4,4,5,4,2,4,60,60,50,30,40,collaborative,structured,low,Entrepreneurship & Freelance
U05568,User_5568,27,High School,Psychology,5 years,5,5,4,4,1,2,3,5,4,3,3,30,20,20,94,80,collaborative,structured,low,Healthcare & Life Sciences
U05569,User_5569,27,Undergraduate,IT,7 years,5,5,4,5,2,2,3,5,3,2,3,30,30,40,80,60,individual,structured,high,Education & Social Impact
U05570,User_5570,28,Graduate,Economics,0 years,3,3,3,4,1,2,3,5,3,2,3,40,30,91,20,30,collaborative,structured,high,Design & Creative Media
U05571,User_5571,24,Graduate,Business,5 years,5,3,2,3,1,4,4,5,4,4,4,79,30,30,20,70,collaborative,structured,high,Technology & Engineering
U05572,User_5572,21,High School,Psychology,2 years,4,3,2,5,3,2,3,3,4,2,3,30,20,20,82,80,individual,structured,medium,Healthcare & Life Sciences
U05573,User_5573,21,Undergraduate,Psychology,1 years,4,4,2,4,2,3,5,3,4,4,4,50,80,20,20,60,collaborative,flexible,medium,Finance & Economics
U05574,User_5574,19,High School,IT,0 years,5,4,3,3,2,3,5,5,4,2,4,50,80,20,20,60,individual,structured,high,Finance & Economics
U05575,User_5575,20,High School,IT,2 years,4,5,4,3,1,4,4,4,4,3,2,75,30,30,20,70,individual,flexible,medium,Technology & Engineering
U05576,User_5576,21,Undergraduate,IT,2 years,4,5,2,4,2,3,5,3,4,3,2,50,80,20,20,60,collaborative,structured,medium,Finance & Economics
U05577,User_5577,27,Undergraduate,Biology,8 years,4,5,4,5,2,3,5,4,4,4,4,50,80,20,20,60,individual,structured,low,Finance & Economics
U05578,User_5578,26,Graduate,Biology,4 years,3,5,4,5,1,4,4,4,4,4,3,60,60,50,30,40,individual,structured,medium,Entrepreneurship & Freelance
U05579,User_5579,19,High School,Design,1 years,3,4,4,3,3,3,4,5,3,2,4,40,97,40,30,40,collaborative,flexible,high,Business & Management
U05580,User_5580,24,Graduate,Biology,4 years,5,4,4,4,3,4,4,3,4,2,4,73,30,30,20,70,collaborative,structured,low,Technology & Engineering
U05581,User_5581,18,Undergraduate,Design,0 years,3,4,4,4,2,2,3,5,3,3,4,40,30,89,20,30,individual,flexible,low,Design & Creative Media
U05582,User_5582,25,High School,IT,1 years,5,5,2,5,3,4,4,4,4,4,2,60,60,50,30,40,individual,structured,low,Entrepreneurship & Freelance
U05583,User_5583,23,High School,Psychology,1 years,4,4,3,4,1,3,4,3,3,3,3,40,86,40,30,40,collaborative,structured,high,Business & Management
U05584,User_5584,25,Undergraduate,IT,0 years,3,4,3,5,1,2,3,4,4,2,3,30,20,20,82,80,individual,structured,low,Healthcare & Life Sciences
U05585,User_5585,26,Undergraduate,Business,3 years,4,5,4,3,2,2,3,4,3,2,3,30,30,40,80,60,individual,flexible,low,Education & Social Impact
U05586,User_5586,25,Undergraduate,Computer Science,0 years,4,3,3,3,2,4,4,5,4,3,2,81,30,30,20,70,individual,flexible,high,Technology & Engineering
U05587,User_5587,20,Undergraduate,Computer Science,1 years,5,3,3,4,1,2,3,5,3,2,2,40,30,76,20,30,collaborative,flexible,low,Design & Creative Media
U05588,User_5588,24,High School,Business,4 years,4,4,3,3,2,3,5,4,4,3,3,50,80,20,20,60,collaborative,flexible,medium,Finance & Economics
U05589,User_5589,23,High School,Design,5 years,3,4,3,5,1,3,4,3,3,2,2,40,73,40,30,40,collaborative,flexible,medium,Business & Management
U05590,User_5590,21,Undergraduate,Computer Science,3 years,4,5,4,3,3,2,3,5,4,2,2,30,20,20,87,80,individual,flexible,medium,Healthcare & Life Sciences
U05591,User_5591,25,Undergraduate,Design,2 years,5,5,3,4,1,3,4,3,3,4,3,40,83,40,30,40,individual,structured,medium,Business & Management
U05592,User_5592,24,Graduate,Economics,5 years,5,3,2,4,3,4,4,4,4,2,2,60,60,50,30,40,collaborative,flexible,medium,Entrepreneurship & Freelance
U05593,User_5593,28,Graduate,Economics,3 years,5,4,4,5,1,2,3,3,4,4,4,30,20,20,92,80,collaborative,flexible,low,Healthcare & Life Sciences
U05594,User_5594,18,Undergraduate,Design,0 years,5,4,3,4,3,4,4,3,4,4,4,97,30,30,20,70,individual,flexible,low,Technology & Engineering
U05595,User_5595,22,Undergraduate,Economics,0 years,3,4,4,3,3,4,4,4,4,3,2,60,60,50,30,40,individual,structured,low,Entrepreneurship & Freelance
U05596,User_5596,22,Graduate,Design,3 years,3,5,2,5,3,3,4,5,3,4,3,40,96,40,30,40,collaborative,structured,low,Business & Management
U05597,User_5597,25,Undergraduate,Economics,2 years,4,4,4,4,3,2,3,3,4,4,3,30,20,20,98,80,individual,structured,low,Healthcare & Life Sciences
U05598,User_5598,22,Undergraduate,Economics,0 years,4,3,3,3,3,2,3,3,4,4,4,30,20,20,86,80,individual,flexible,high,Healthcare & Life Sciences
U05599,User_5599,22,High School,Design,2 years,3,3,4,5,2,2,3,5,4,3,4,30,20,20,81,80,collaborative,flexible,low,Healthcare & Life Sciences
U05600,User_5600,28,High School,IT,8 years,5,3,2,4,3,2,3,5,3,3,3,40,30,96,20,30,individual,structured,high,Design & Creative Media
U05601,User_5601,20,High School,Engineering,1 years,5,3,2,5,3,3,4,5,3,4,4,40,92,40,30,40,individual,flexible,high,Business & Management
U05602,User_5602,24,High School,Economics,5 years,4,4,4,5,2,3,4,4,3,4,4,40,80,40,30,40,individual,flexible,low,Business & Management
U05603,User_5603,23,High School,Business,5 years,4,3,3,3,3,4,4,5,4,3,4,89,30,30,20,70,individual,flexible,low,Technology & Engineering
U05604,User_5604,25,Graduate,Psychology,6 years,5,5,2,3,2,3,5,4,4,3,4,50,80,20,20,60,individual,flexible,medium,Finance & Economics
U05605,User_5605,20,High School,Business,0 years,3,4,2,3,1,3,5,3,4,2,3,50,80,20,20,60,collaborative,flexible,high,Finance & Economics
U05606,User_5606,23,High School,Economics,0 years,4,5,2,5,2,3,5,4,4,4,3,50,80,20,20,60,individual,structured,medium,Finance & Economics
U05607,User_5607,26,Graduate,Biology,6 years,3,5,3,5,3,3,5,3,4,3,2,50,80,20,20,60,individual,structured,high,Finance & Economics
U05608,User_5608,23,Graduate,Psychology,4 years,3,4,3,5,2,4,4,3,4,4,3,88,30,30,20,70,individual,structured,high,Technology & Engineering
U05609,User_5609,21,Graduate,Design,0 years,3,5,3,3,3,3,5,4,4,3,4,50,80,20,20,60,individual,flexible,low,Finance & Economics
U05610,User_5610,22,Graduate,IT,3 years,4,4,4,3,2,3,5,5,4,3,2,50,80,20,20,60,individual,flexible,medium,Finance & Economics
U05611,User_5611,19,Graduate,IT,0 years,4,4,2,5,1,3,4,4,3,3,4,40,78,40,30,40,collaborative,flexible,low,Business & Management
U05612,User_5612,21,High School,Design,0 years,3,3,3,3,3,3,5,4,4,3,2,50,80,20,20,60,individual,flexible,medium,Finance & Economics
U05613,User_5613,24,High School,Computer Science,5 years,4,3,2,5,1,4,4,5,4,3,4,60,60,50,30,40,individual,flexible,medium,Entrepreneurship & Freelance
U05614,User_5614,28,Undergraduate,Business,10 years,4,3,3,3,3,2,3,5,3,4,4,30,30,40,80,60,collaborative,flexible,medium,Education & Social Impact
U05615,User_5615,21,Graduate,Psychology,0 years,3,5,3,4,3,3,5,3,4,3,3,50,80,20,20,60,individual,flexible,high,Finance & Economics
U05616,User_5616,23,Graduate,Design,2 years,4,4,3,4,1,2,3,5,3,4,2,30,30,40,80,60,individual,flexible,low,Education & Social Impact
U05617,User_5617,18,High School,Biology,0 years,5,4,3,5,2,4,4,3,4,3,3,60,60,50,30,40,individual,flexible,medium,Entrepreneurship & Freelance
U05618,User_5618,25,High School,Economics,7 years,5,3,3,5,2,4,4,3,4,3,2,91,30,30,20,70,individual,flexible,low,Technology & Engineering
U05619,User_5619,27,High School,IT,0 years,4,3,3,4,3,2,3,5,3,2,3,30,30,40,80,60,collaborative,flexible,high,Education & Social Impact
U05620,User_5620,22,Undergraduate,Business,3 years,3,3,4,4,1,4,4,5,4,3,4,92,30,30,20,70,collaborative,structured,low,Technology & Engineering
U05621,User_5621,22,Undergraduate,Design,3 years,4,5,4,5,2,4,4,4,4,2,3,91,30,30,20,70,individual,flexible,high,Technology & Engineering
U05622,User_5622,18,Graduate,Biology,0 years,5,5,3,5,3,2,3,4,4,2,3,30,20,20,81,80,collaborative,flexible,low,Healthcare & Life Sciences
U05623,User_5623,25,High School,Psychology,5 years,5,4,3,3,3,4,4,3,4,2,4,71,30,30,20,70,collaborative,structured,low,Technology & Engineering
U05624,User_5624,28,High School,Psychology,6 years,5,5,2,3,2,3,5,3,4,3,2,50,80,20,20,60,individual,flexible,high,Finance & Economics
U05625,User_5625,24,Graduate,Engineering,4 years,4,3,4,4,3,2,3,5,3,3,4,30,30,40,80,60,individual,structured,low,Education & Social Impact
U05626,User_5626,24,High School,Biology,4 years,5,5,4,4,1,3,4,5,3,4,3,40,96,40,30,40,individual,flexible,low,Business & Management
U05627,User_5627,23,Undergraduate,Engineering,4 years,3,5,4,5,2,3,5,5,4,4,2,50,80,20,20,60,collaborative,flexible,low,Finance & Economics
U05628,User_5628,20,Graduate,Psychology,0 years,5,3,4,3,2,2,3,3,3,2,2,30,30,40,80,60,individual,flexible,medium,Education & Social Impact
U05629,User_5629,24,High School,Engineering,6 years,5,4,3,3,2,3,5,3,4,2,2,50,80,20,20,60,individual,flexible,medium,Finance & Economics
U05630,User_5630,27,Undergraduate,Design,7 years,3,3,3,3,1,2,3,4,3,3,3,40,30,98,20,30,collaborative,structured,low,Design & Creative Media
U05631,User_5631,26,Graduate,IT,3 years,3,5,4,4,3,4,4,3,4,4,2,60,60,50,30,40,individual,flexible,high,Entrepreneurship & Freelance
U05632,User_5632,19,Graduate,Design,1 years,5,4,3,5,3,2,3,3,3,4,4,40,30,87,20,30,individual,flexible,high,Design & Creative Media
U05633,User_5633,26,Graduate,Engineering,7 years,3,4,2,4,3,2,3,4,3,3,4,40,30,94,20,30,individual,flexible,medium,Design & Creative Media
U05634,User_5634,22,Undergraduate,Computer Science,0 years,4,4,4,4,2,4,4,4,4,4,2,89,30,30,20,70,individual,structured,medium,Technology & Engineering
U05635,User_5635,19,High School,Design,0 years,5,3,3,5,1,3,4,5,3,4,4,40,81,40,30,40,individual,structured,low,Business & Management
U05636,User_5636,20,High School,Psychology,2 years,4,4,3,4,1,2,3,3,3,2,4,40,30,95,20,30,individual,structured,high,Design & Creative Media
U05637,User_5637,28,Undergraduate,IT,6 years,4,5,3,5,2,3,5,5,4,4,2,50,80,20,20,60,individual,flexible,high,Finance & Economics
U05638,User_5638,20,Graduate,Economics,2 years,3,4,2,3,2,2,3,5,3,3,4,40,30,94,20,30,collaborative,flexible,low,Design & Creative Media
U05639,User_5639,20,Graduate,Psychology,1 years,3,4,4,4,2,4,4,5,4,2,3,60,60,50,30,40,individual,flexible,low,Entrepreneurship & Freelance
U05640,User_5640,25,Graduate,IT,3 years,5,4,2,4,1,3,4,3,3,2,2,40,92,40,30,40,individual,structured,medium,Business & Management
U05641,User_5641,23,Graduate,Economics,2 years,5,5,4,5,2,4,4,3,4,4,3,60,60,50,30,40,collaborative,flexible,medium,Entrepreneurship & Freelance
U05642,User_5642,24,Undergraduate,Engineering,6 years,3,3,2,5,3,2,3,5,3,2,3,30,30,40,80,60,individual,structured,medium,Education & Social Impact
U05643,User_5643,25,High School,Psychology,2 years,5,4,4,4,3,2,3,4,3,4,2,40,30,89,20,30,individual,flexible,medium,Design & Creative Media
U05644,User_5644,22,High School,Computer Science,4 years,3,5,2,4,1,2,3,3,3,2,4,30,30,40,80,60,collaborative,flexible,medium,Education & Social Impact
U05645,User_5645,21,Undergraduate,Biology,0 years,3,3,2,4,1,4,4,4,4,3,2,91,30,30,20,70,collaborative,flexible,medium,Technology & Engineering
U05646,User_5646,23,Graduate,IT,2 years,3,3,3,4,1,4,4,5,4,3,3,60,60,50,30,40,individual,structured,medium,Entrepreneurship & Freelance
U05647,User_5647,25,Undergraduate,Economics,2 years,5,3,4,3,3,2,3,4,3,2,2,30,30,40,80,60,collaborative,flexible,high,Education & Social Impact
U05648,User_5648,25,High School,Design,4 years,5,4,2,3,1,2,3,3,3,3,4,30,30,40,80,60,collaborative,structured,medium,Education & Social Impact
U05649,User_5649,19,Undergraduate,Economics,0 years,4,3,4,5,3,2,3,3,3,3,4,30,30,40,80,60,individual,structured,low,Education & Social Impact
U05650,User_5650,26,Graduate,Psychology,0 years,4,5,2,4,3,3,5,4,4,3,2,50,80,20,20,60,individual,structured,low,Finance & Economics
U05651,User_5651,23,High School,Computer Science,4 years,4,3,4,5,3,3,4,4,3,3,3,40,95,40,30,40,individual,structured,medium,Business & Management
U05652,User_5652,26,Undergraduate,Design,3 years,3,3,4,5,3,4,4,3,4,2,2,87,30,30,20,70,collaborative,flexible,medium,Technology & Engineering
U05653,User_5653,27,Undergraduate,IT,3 years,5,5,2,3,3,2,3,3,4,4,3,30,20,20,86,80,individual,structured,medium,Healthcare & Life Sciences
U05654,User_5654,19,Graduate,Engineering,0 years,4,3,3,3,3,2,3,3,3,4,4,40,30,87,20,30,individual,flexible,high,Design & Creative Media
U05655,User_5655,26,Undergraduate,Economics,4 years,5,3,2,4,1,2,3,3,4,2,3,30,20,20,80,80,individual,flexible,high,Healthcare & Life Sciences
U05656,User_5656,25,Graduate,IT,0 years,5,4,3,5,3,4,4,5,4,2,4,60,60,50,30,40,collaborative,structured,medium,Entrepreneurship & Freelance
U05657,User_5657,27,High School,Design,2 years,5,5,2,5,2,4,4,5,4,2,2,74,30,30,20,70,individual,structured,high,Technology & Engineering
U05658,User_5658,19,Undergraduate,Psychology,0 years,4,5,3,5,2,3,4,5,3,3,4,40,82,40,30,40,individual,structured,medium,Business & Management
U05659,User_5659,19,Graduate,Business,0 years,3,5,3,5,3,3,4,4,3,4,3,40,91,40,30,40,individual,structured,medium,Business & Management
U05660,User_5660,25,Undergraduate,Biology,0 years,5,3,4,5,3,2,3,4,4,2,4,30,20,20,73,80,collaborative,flexible,medium,Healthcare & Life Sciences
